None,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,MAVshort,MAVlong,RSI,Decision
1554,TSLA,2012-01-20,26.9,27.0,26.4,26.6,662300.0,0.0,1.0,26.9,27.0,26.4,26.6,662300.0,31.645333333333333,31.0390455,9.485094850948514,Buy
1555,TSLA,2012-01-19,27.19,27.74,26.61,26.76,1246300.0,0.0,1.0,27.19,27.74,26.61,26.76,1246300.0,31.402666666666665,31.0153455,12.481857764876636,Buy
1556,TSLA,2012-01-18,26.69,26.88,26.25,26.81,1260200.0,0.0,1.0,26.69,26.88,26.25,26.81,1260200.0,31.149333333333335,31.0048045,13.767019667170914,Buy
1557,TSLA,2012-01-17,26.62,27.34,26.41,26.6,4651600.0,0.0,1.0,26.62,27.34,26.41,26.6,4651600.0,30.92233333333333,30.9915775,10.725075528700884,Hold
1558,TSLA,2012-01-13,28.4,28.5,22.64,22.79,5500400.0,0.0,1.0,28.4,28.5,22.64,22.79,5500400.0,30.555,30.964870499999996,7.25971370143148,Hold
1559,TSLA,2012-01-12,28.48,28.62,27.805,28.25,729300.0,0.0,1.0,28.48,28.62,27.805,28.25,729300.0,30.375999999999998,30.969220499999995,43.026499302649924,Hold
1560,TSLA,2012-01-11,27.62,28.38,27.3,28.23,672300.0,0.0,1.0,27.62,28.38,27.3,28.23,672300.0,30.192,30.972770500000003,45.06939371804238,Hold
1561,TSLA,2012-01-10,27.44,27.76,27.25,27.62,671800.0,0.0,1.0,27.44,27.76,27.25,27.62,671800.0,29.961666666666666,30.9737705,44.742567077592454,Hold
1562,TSLA,2012-01-09,27.0,27.49,26.12,27.25,897000.0,0.0,1.0,27.0,27.49,26.12,27.25,897000.0,29.729333333333333,30.9680705,41.50805270863835,Hold
1563,TSLA,2012-01-06,27.2,27.79,26.41,26.91,986300.0,0.0,1.0,27.2,27.79,26.41,26.91,986300.0,29.476333333333333,30.9633705,41.206395348837205,Hold
1564,TSLA,2012-01-05,27.76,27.93,26.85,27.12,1005500.0,0.0,1.0,27.76,27.93,26.85,27.12,1005500.0,29.21466666666667,30.960270499999996,43.29896907216495,Hold
1565,TSLA,2012-01-04,28.21,28.67,27.5,27.71,630100.0,0.0,1.0,28.21,28.67,27.5,27.71,630100.0,28.999000000000002,30.9586205,49.01515151515152,Hold
1566,TSLA,2012-01-03,28.94,29.5,27.65,28.08,928100.0,0.0,1.0,28.94,29.5,27.65,28.08,928100.0,28.814999999999998,30.954925,52.53456221198156,Hold
1567,TSLA,2011-12-30,28.49,28.98,28.25,28.56,339800.0,0.0,1.0,28.49,28.98,28.25,28.56,339800.0,28.661333333333335,30.957424999999997,56.964980544747085,Hold
1568,TSLA,2011-12-29,28.59,29.34,28.549,28.73,488200.0,0.0,1.0,28.59,29.34,28.549,28.73,488200.0,28.56933333333333,30.964424999999995,58.28793774319066,Hold
1569,TSLA,2011-12-28,28.99,29.2395,28.04,28.51,575200.0,0.0,1.0,28.99,29.2395,28.04,28.51,575200.0,28.483,30.968775,56.777691711851276,Hold
1570,TSLA,2011-12-27,27.66,28.77,27.64,28.57,777500.0,0.0,1.0,27.66,28.77,27.64,28.57,777500.0,28.349333333333334,30.970025,56.81114551083592,Hold
1571,TSLA,2011-12-23,28.0,28.0,27.52,27.9,591400.0,0.0,1.0,28.0,28.0,27.52,27.9,591400.0,28.214999999999996,30.967525000000002,54.857997010463365,Hold
1572,TSLA,2011-12-22,27.6,28.05,27.3,27.77,1009400.0,0.0,1.0,27.6,28.05,27.3,27.77,1009400.0,28.08733333333333,30.964525,75.6701030927835,Hold
1573,TSLA,2011-12-21,27.91,28.07,26.03,27.57,1705500.0,0.0,1.0,27.91,28.07,26.03,27.57,1705500.0,27.94633333333333,30.956125,42.34234234234234,Hold
1574,TSLA,2011-12-20,28.05,28.45,27.715,27.9,843300.0,0.0,1.0,28.05,28.45,27.715,27.9,843300.0,27.838,30.951175,46.526315789473664,Hold
1575,TSLA,2011-12-19,28.09,28.5,27.37,27.75,987000.0,0.0,1.0,28.09,28.5,27.37,27.75,987000.0,27.754666666666665,30.942925,51.515151515151516,Hold
1576,TSLA,2011-12-16,28.79,28.93,27.98,28.0,1029700.0,0.0,1.0,28.79,28.93,27.98,28.0,1029700.0,27.701999999999998,30.936425,58.9928057553957,Hold
1577,TSLA,2011-12-15,28.67,29.17,28.12,28.62,700300.0,0.0,1.0,28.67,29.17,28.12,28.62,700300.0,27.687,30.930525,69.21348314606745,Hold
1578,TSLA,2011-12-14,29.5,29.68,28.0,28.53,1163900.0,0.0,1.0,29.5,29.68,28.0,28.53,1163900.0,27.65233333333333,30.927375,66.28175519630487,Hold
1579,TSLA,2011-12-13,30.57,30.93,28.911,29.45,994100.0,0.0,1.0,30.57,30.93,28.911,29.45,994100.0,27.656333333333336,30.928225,68.66952789699572,Hold
1580,TSLA,2011-12-12,30.44,30.62,30.02,30.41,758700.0,0.0,1.0,30.44,30.62,30.02,30.41,758700.0,27.705333333333332,30.937825000000004,72.19047619047622,Hold
1581,TSLA,2011-12-09,30.54,31.12,30.28,31.04,1239500.0,0.0,1.0,30.54,31.12,30.28,31.04,1239500.0,27.807666666666666,30.955325,72.96296296296299,Hold
1582,TSLA,2011-12-08,30.84,31.65,29.61,30.89,3305800.0,0.0,1.0,30.84,31.65,29.61,30.89,3305800.0,27.923333333333336,30.971475,70.07434944237922,Hold
1583,TSLA,2011-12-07,34.63,34.89,33.8,34.19,674300.0,0.0,1.0,34.63,34.89,33.8,34.19,674300.0,28.170666666666666,30.989124999999998,83.56973995271869,Hold
1584,TSLA,2011-12-06,34.2,34.98,34.031,34.87,951800.0,0.0,1.0,34.2,34.98,34.031,34.87,951800.0,28.44633333333333,31.013375,84.69162995594715,Hold
1585,TSLA,2011-12-05,33.53,35.0,33.4301,34.42,1160100.0,0.0,1.0,33.53,35.0,33.4301,34.42,1160100.0,28.701666666666668,31.030974999999998,86.7945823927766,Hold
1586,TSLA,2011-12-02,32.83,33.69,32.4,33.3,802800.0,0.0,1.0,32.83,33.69,32.4,33.3,802800.0,28.918,31.042225,78.07106598984772,Hold
1587,TSLA,2011-12-01,32.57,33.99,31.98,32.6,1030200.0,0.0,1.0,32.57,33.99,31.98,32.6,1030200.0,29.118000000000002,31.048524999999998,74.2995169082126,Hold
1588,TSLA,2011-11-30,32.5,32.93,32.22,32.74,760300.0,0.0,1.0,32.5,32.93,32.22,32.74,760300.0,29.449666666666666,31.049525000000003,73.81889763779532,Hold
1589,TSLA,2011-11-29,32.49,33.07,31.63,31.75,591100.0,0.0,1.0,32.49,33.07,31.63,31.75,591100.0,29.566333333333333,31.056325,68.18181818181819,Hold
1590,TSLA,2011-11-28,32.0,33.28,31.81,32.56,681200.0,0.0,1.0,32.0,33.28,31.81,32.56,681200.0,29.710666666666665,31.071724999999997,69.72318339100347,Hold
1591,TSLA,2011-11-25,31.55,32.41,31.08,31.66,239600.0,0.0,1.0,31.55,32.41,31.08,31.66,239600.0,29.84533333333333,31.088624999999997,62.83783783783784,Hold
1592,TSLA,2011-11-23,31.76,32.05,31.25,31.45,451800.0,0.0,1.0,31.76,32.05,31.25,31.45,451800.0,29.985333333333333,31.106875,62.20735785953176,Hold
1593,TSLA,2011-11-22,31.76,32.79,31.05,32.07,732600.0,0.0,1.0,31.76,32.79,31.05,32.07,732600.0,30.157333333333334,31.130375,61.23499142367067,Hold
1594,TSLA,2011-11-21,32.44,32.44,31.05,31.76,1031600.0,0.0,1.0,32.44,32.44,31.05,31.76,1031600.0,30.312,31.142425000000003,56.1307901907357,Hold
1595,TSLA,2011-11-18,33.64,34.11,32.54,32.6,902800.0,0.0,1.0,33.64,34.11,32.54,32.6,902800.0,30.475,31.162675,56.95187165775402,Hold
1596,TSLA,2011-11-17,34.5,34.9,33.19,33.68,1349300.0,0.0,1.0,34.5,34.9,33.19,33.68,1349300.0,30.66166666666667,31.191374999999997,61.481481481481474,Hold
1597,TSLA,2011-11-16,33.48,35.0,33.4029,34.94,1833200.0,0.0,1.0,33.48,35.0,33.4029,34.94,1833200.0,30.87433333333333,31.225375,53.70919881305639,Hold
1598,TSLA,2011-11-15,32.92,34.4,32.73,33.93,891000.0,0.0,1.0,32.92,34.4,32.73,33.93,891000.0,31.047666666666668,31.252425,45.49808429118775,Hold
1599,TSLA,2011-11-14,33.0,33.54,32.62,33.22,1325700.0,0.0,1.0,33.0,33.54,32.62,33.22,1325700.0,31.204666666666665,31.276475,44.39252336448597,Hold
1600,TSLA,2011-11-11,31.9,34.5,30.57,33.64,3868300.0,0.0,1.0,31.9,34.5,30.57,33.64,3868300.0,31.37366666666667,31.302625,51.700000000000024,Hold
1601,TSLA,2011-11-10,30.94,31.5,30.65,31.33,747300.0,0.0,1.0,30.94,31.5,30.65,31.33,747300.0,31.488,31.315825,44.53057708871661,Hold
1602,TSLA,2011-11-09,30.87,31.49,30.3,30.88,953700.0,0.0,1.0,30.87,31.49,30.3,30.88,953700.0,31.591666666666665,31.328625,42.1979865771812,Hold
1603,TSLA,2011-11-08,31.37,32.0,30.72,31.84,1167900.0,0.0,1.0,31.37,32.0,30.72,31.84,1167900.0,31.733999999999998,31.340324999999996,50.378469301934395,Hold
1604,TSLA,2011-11-07,31.64,32.0,30.75,31.27,1266300.0,0.0,1.0,31.64,32.0,30.75,31.27,1266300.0,31.846333333333334,31.343025,44.46351931330471,Hold
1605,TSLA,2011-11-04,31.46,32.4,30.51,32.31,3032900.0,0.0,1.0,31.46,32.4,30.51,32.31,3032900.0,31.998333333333335,31.354824999999995,52.7565733672604,Hold
1606,TSLA,2011-11-03,30.0,32.49,29.53,32.46,2509700.0,0.0,1.0,30.0,32.49,29.53,32.46,2509700.0,32.147,31.371574999999996,54.30520034100597,Hold
1607,TSLA,2011-11-02,29.0,29.26,28.25,28.71,875300.0,0.0,1.0,29.0,29.26,28.25,28.71,875300.0,32.15,31.367575,38.694481830417224,Hold
1608,TSLA,2011-11-01,28.39,28.92,28.0,28.88,635200.0,0.0,1.0,28.39,28.92,28.0,28.88,635200.0,32.16166666666667,31.361925,40.217391304347814,Hold
1609,TSLA,2011-10-31,29.5,29.51,28.75,29.37,1134000.0,0.0,1.0,29.5,29.51,28.75,29.37,1134000.0,32.159,31.357275,38.76130828114126,Hold
1610,TSLA,2011-10-28,28.5,30.0,28.01,29.87,1264000.0,0.0,1.0,28.5,30.0,28.01,29.87,1264000.0,32.141,31.359624999999998,36.185641769398124,Hold
1611,TSLA,2011-10-27,28.34,28.95,28.11,28.76,869400.0,0.0,1.0,28.34,28.95,28.11,28.76,869400.0,32.065,31.356325,27.3460410557185,Buy
1612,TSLA,2011-10-26,28.19,28.37,27.4,27.98,510500.0,0.0,1.0,28.19,28.37,27.4,27.98,510500.0,31.968,31.340375000000005,27.815063385533207,Buy
1613,TSLA,2011-10-25,28.23,28.86,27.8,28.25,654400.0,0.0,1.0,28.23,28.86,27.8,28.25,654400.0,31.77,31.331925000000002,30.840400925212037,Hold
1614,TSLA,2011-10-24,27.87,28.89,27.75,28.55,940600.0,0.0,1.0,27.87,28.89,27.75,28.55,940600.0,31.55933333333333,31.327624999999998,30.194552529182886,Hold
1615,TSLA,2011-10-21,27.4,28.3,27.01,28.03,1142600.0,0.0,1.0,27.4,28.3,27.01,28.03,1142600.0,31.346333333333334,31.322325,35.08137432188066,Hold
1616,TSLA,2011-10-20,27.44,27.47,27.0,27.34,999700.0,0.0,1.0,27.44,27.47,27.0,27.34,999700.0,31.147666666666666,31.307775000000003,34.33628318584071,Hold
1617,TSLA,2011-10-19,28.02,28.06,27.3,27.57,792900.0,0.0,1.0,28.02,28.06,27.3,27.57,792900.0,30.98,31.304275000000004,29.801324503311264,Hold
1618,TSLA,2011-10-18,27.3,28.4275,26.71,28.34,999700.0,0.0,1.0,27.3,28.4275,26.71,28.34,999700.0,30.833333333333332,31.309625,36.39740018570103,Hold
1619,TSLA,2011-10-17,27.86,28.0,27.2601,27.42,754500.0,0.0,1.0,27.86,28.0,27.2601,27.42,754500.0,30.689,31.316225,27.042253521126753,Hold
1620,TSLA,2011-10-14,28.0,28.55,27.26,28.05,1400500.0,0.0,1.0,28.0,28.55,27.26,28.05,1400500.0,30.538666666666664,31.325224999999996,30.188679245283026,Hold
1621,TSLA,2011-10-13,27.63,28.47,27.44,27.94,1043500.0,0.0,1.0,27.63,28.47,27.44,27.94,1043500.0,30.41466666666667,31.327825000000004,44.859813084112155,Hold
1622,TSLA,2011-10-12,27.25,28.0,27.2,27.8,1123400.0,0.0,1.0,27.25,28.0,27.2,27.8,1123400.0,30.293,31.330075,42.76139410187668,Hold
1623,TSLA,2011-10-11,27.51,27.77,27.09,27.61,575700.0,0.0,1.0,27.51,27.77,27.09,27.61,575700.0,30.144333333333332,31.320574999999998,37.7094972067039,Hold
1624,TSLA,2011-10-10,27.31,28.18,27.0,27.88,923500.0,0.0,1.0,27.31,28.18,27.0,27.88,923500.0,30.014999999999997,31.319325,35.64213564213563,Hold
1625,TSLA,2011-10-07,26.98,27.6,26.05,26.99,1311600.0,0.0,1.0,26.98,27.6,26.05,26.99,1311600.0,29.827999999999996,31.309524999999997,36.810730253353185,Hold
1626,TSLA,2011-10-06,25.37,27.6,25.02,26.96,1769100.0,0.0,1.0,25.37,27.6,25.02,26.96,1769100.0,29.604,31.295125,41.44295302013423,Hold
1627,TSLA,2011-10-05,24.03,25.835,23.35,25.37,1229500.0,0.0,1.0,24.03,25.835,23.35,25.37,1229500.0,29.285000000000004,31.268674999999998,30.21978021978022,Hold
1628,TSLA,2011-10-04,23.29,24.32,22.93,23.66,1200300.0,0.0,1.0,23.29,24.32,22.93,23.66,1200300.0,28.942666666666664,31.228025,21.864211737629446,Hold
1629,TSLA,2011-10-03,24.95,25.0,23.25,23.73,1023200.0,0.0,1.0,24.95,25.0,23.25,23.73,1023200.0,28.62633333333333,31.185325000000002,23.90776699029125,Hold
1630,TSLA,2011-09-30,24.8,24.89,23.49,24.39,1336100.0,0.0,1.0,24.8,24.89,23.49,24.39,1336100.0,28.317999999999998,31.146525,32.03410475030451,Hold
1631,TSLA,2011-09-29,25.72,25.82,23.55,24.12,929600.0,0.0,1.0,25.72,25.82,23.55,24.12,929600.0,28.07766666666667,31.100375000000003,29.09090909090908,Hold
1632,TSLA,2011-09-28,26.0,26.5,24.51,24.59,723300.0,0.0,1.0,26.0,26.5,24.51,24.59,723300.0,27.868000000000002,31.043525,26.415094339622627,Hold
1633,TSLA,2011-09-27,26.0,26.99,25.57,26.19,674500.0,0.0,1.0,26.0,26.99,25.57,26.19,674500.0,27.679666666666666,31.003225,42.873696407879486,Hold
1634,TSLA,2011-09-26,26.52,26.52,24.9,25.52,934800.0,0.0,1.0,26.52,26.52,24.9,25.52,934800.0,27.488000000000003,30.967324999999995,35.40945790080738,Hold
1635,TSLA,2011-09-23,25.49,26.62,25.35,26.38,1156400.0,0.0,1.0,25.49,26.62,25.35,26.38,1156400.0,27.290333333333333,30.941675,41.71974522292992,Hold
1636,TSLA,2011-09-22,25.64,26.11,24.88,25.63,775800.0,0.0,1.0,25.64,26.11,24.88,25.63,775800.0,27.06266666666667,30.913475,39.18245264207377,Hold
1637,TSLA,2011-09-21,25.95,26.95,25.7,25.85,987600.0,0.0,1.0,25.95,26.95,25.7,25.85,987600.0,26.967333333333332,30.885275,41.25248508946323,Hold
1638,TSLA,2011-09-20,25.98,26.6,25.67,26.01,1180400.0,0.0,1.0,25.98,26.6,25.67,26.01,1180400.0,26.871666666666666,30.860375000000005,40.6030150753769,Hold
1639,TSLA,2011-09-19,24.95,25.81,23.82,25.77,1157400.0,0.0,1.0,24.95,25.81,23.82,25.77,1157400.0,26.75166666666667,30.833074999999997,43.44086021505377,Hold
1640,TSLA,2011-09-16,24.78,25.84,24.49,25.8,1417100.0,0.0,1.0,24.78,25.84,24.49,25.8,1417100.0,26.616,30.808775,43.76344086021506,Hold
1641,TSLA,2011-09-15,24.58,24.93,24.33,24.82,562600.0,0.0,1.0,24.58,24.93,24.33,24.82,562600.0,26.48466666666667,30.780875,46.835443037974684,Hold
1642,TSLA,2011-09-14,24.25,24.84,23.79,24.34,830800.0,0.0,1.0,24.25,24.84,23.79,24.34,830800.0,26.363333333333333,30.746125000000003,54.55764075067024,Hold
1643,TSLA,2011-09-13,23.01,24.1,22.75,24.08,726500.0,0.0,1.0,23.01,24.1,22.75,24.08,726500.0,26.224333333333334,30.709474999999998,52.28758169934638,Hold
1644,TSLA,2011-09-12,22.735,23.31,22.45,22.88,566600.0,0.0,1.0,22.735,23.31,22.45,22.88,566600.0,26.035333333333334,30.664074999999997,40.78144078144078,Hold
1645,TSLA,2011-09-09,23.37,23.57,22.55,22.97,669300.0,0.0,1.0,23.37,23.57,22.55,22.97,669300.0,25.866666666666667,30.620875,42.82147315855181,Hold
1646,TSLA,2011-09-08,23.58,24.03,23.28,23.61,505700.0,0.0,1.0,23.58,24.03,23.28,23.61,505700.0,25.742333333333338,30.573375000000002,44.00977995110025,Hold
1647,TSLA,2011-09-07,23.39,24.0,23.28,23.84,459200.0,0.0,1.0,23.39,24.0,23.28,23.84,459200.0,25.618,30.523650000000004,32.745961820851704,Hold
1648,TSLA,2011-09-06,22.5,23.2,22.29,22.94,809800.0,0.0,1.0,22.5,23.2,22.29,22.94,809800.0,25.438,30.4774,31.676136363636388,Hold
1649,TSLA,2011-09-02,23.66,23.99,22.68,23.07,769900.0,0.0,1.0,23.66,23.99,22.68,23.07,769900.0,25.293,30.42385,23.771790808240922,Hold
1650,TSLA,2011-09-01,24.66,24.87,23.835,24.0,848100.0,0.0,1.0,24.66,24.87,23.835,24.0,848100.0,25.158,30.3834,37.44221879815102,Hold
1651,TSLA,2011-08-31,24.8,25.5,24.28,24.74,823800.0,0.0,1.0,24.8,25.5,24.28,24.74,823800.0,25.051333333333332,30.3479,42.082738944365175,Hold
1652,TSLA,2011-08-30,24.5,24.77,24.09,24.63,366200.0,0.0,1.0,24.5,24.77,24.09,24.63,366200.0,24.945666666666668,30.3215,40.0862068965517,Hold
1653,TSLA,2011-08-29,24.22,24.85,24.02,24.71,803400.0,0.0,1.0,24.22,24.85,24.02,24.71,803400.0,24.849,30.298099999999998,42.20588235294119,Hold
1654,TSLA,2011-08-26,22.71,23.95,22.07,23.73,761800.0,0.0,1.0,22.71,23.95,22.07,23.73,761800.0,24.71066666666667,30.2679,36.64516129032258,Hold
1655,TSLA,2011-08-25,23.87,23.87,22.9,23.11,679800.0,0.0,1.0,23.87,23.87,22.9,23.11,679800.0,24.581333333333337,30.235150000000004,38.43031123139377,Hold
1656,TSLA,2011-08-24,23.1,23.93,22.83,23.87,684300.0,0.0,1.0,23.1,23.93,22.83,23.87,684300.0,24.478333333333335,30.208900000000003,46.93611473272491,Hold
1657,TSLA,2011-08-23,21.93,23.11,21.5,22.96,869000.0,0.0,1.0,21.93,23.11,21.5,22.96,869000.0,24.398,30.173299999999998,43.26923076923078,Hold
1658,TSLA,2011-08-22,23.11,23.8,21.68,21.95,986100.0,0.0,1.0,23.11,23.8,21.68,21.95,986100.0,24.341,30.1384,44.28044280442805,Hold
1659,TSLA,2011-08-19,23.86,24.22,22.0,22.3,1375300.0,0.0,1.0,23.86,24.22,22.0,22.3,1375300.0,24.293333333333333,30.1038,46.00715137067939,Hold
1660,TSLA,2011-08-18,25.0,25.15,23.47,24.26,1056600.0,0.0,1.0,25.0,25.15,23.47,24.26,1056600.0,24.289,30.085549999999998,53.347064881565395,Hold
1661,TSLA,2011-08-17,26.39,26.65,25.51,25.83,643700.0,0.0,1.0,26.39,26.65,25.51,25.83,643700.0,24.346,30.075300000000002,59.00452488687782,Hold
1662,TSLA,2011-08-16,26.13,26.54,25.83,26.1,537700.0,0.0,1.0,26.13,26.54,25.83,26.1,537700.0,24.396333333333335,30.06505,65.16314779270633,Hold
1663,TSLA,2011-08-15,26.62,26.75,25.93,26.23,738600.0,0.0,1.0,26.62,26.75,25.93,26.23,738600.0,24.39766666666667,30.048700000000004,65.16314779270633,Hold
1664,TSLA,2011-08-12,25.6,27.14,25.36,26.31,1009100.0,0.0,1.0,25.6,27.14,25.36,26.31,1009100.0,24.424,30.0282,62.068965517241374,Hold
1665,TSLA,2011-08-11,24.04,25.75,24.0,25.3,836500.0,0.0,1.0,24.04,25.75,24.0,25.3,836500.0,24.387999999999998,29.99625,52.84552845528456,Hold
1666,TSLA,2011-08-10,25.44,25.44,23.63,23.82,1564200.0,0.0,1.0,25.44,25.44,23.63,23.82,1564200.0,24.327666666666666,29.966299999999997,46.387154326494205,Hold
1667,TSLA,2011-08-09,24.15,25.45,23.7,25.06,1333400.0,0.0,1.0,24.15,25.45,23.7,25.06,1333400.0,24.301333333333336,29.94,51.41471301535974,Hold
1668,TSLA,2011-08-08,23.1,24.44,23.1,23.64,2608500.0,0.0,1.0,23.1,24.44,23.1,23.64,2608500.0,24.222333333333335,29.9031,49.648711943793906,Hold
1669,TSLA,2011-08-05,24.99,25.38,22.83,24.24,1964400.0,0.0,1.0,24.99,25.38,22.83,24.24,1964400.0,24.171333333333333,29.870350000000002,54.417513682564504,Hold
1670,TSLA,2011-08-04,26.51,26.89,24.67,24.75,3064500.0,0.0,1.0,26.51,26.89,24.67,24.75,3064500.0,24.136333333333333,29.850250000000003,53.50877192982456,Hold
1671,TSLA,2011-08-03,27.5,27.83,26.336,27.2,1794500.0,0.0,1.0,27.5,27.83,26.336,27.2,1794500.0,24.215666666666664,29.84845,65.05681818181819,Hold
1672,TSLA,2011-08-02,28.69,29.2,27.27,27.34,1549400.0,0.0,1.0,28.69,29.2,27.27,27.34,1549400.0,24.31566666666667,29.8423,70.40121120363362,Hold
1673,TSLA,2011-08-01,28.67,28.98,28.21,28.77,1164900.0,0.0,1.0,28.67,28.98,28.21,28.77,1164900.0,24.471999999999998,29.840249999999997,72.63820853743877,Hold
1674,TSLA,2011-07-29,27.8,28.4,27.5,28.17,948200.0,0.0,1.0,27.8,28.4,27.5,28.17,948200.0,24.648333333333333,29.83395,65.11987625676721,Hold
1675,TSLA,2011-07-28,27.6,28.55,27.54,28.17,938700.0,0.0,1.0,27.6,28.55,27.54,28.17,938700.0,24.821666666666665,29.824499999999997,60.29929577464791,Hold
1676,TSLA,2011-07-27,28.5,28.5,27.51,27.64,958500.0,0.0,1.0,28.5,28.5,27.51,27.64,958500.0,24.956,29.80145,56.62650602409638,Hold
1677,TSLA,2011-07-26,28.31,28.77,27.97,28.0,760600.0,0.0,1.0,28.31,28.77,27.97,28.0,760600.0,25.09466666666667,29.77665,57.46835443037975,Hold
1678,TSLA,2011-07-25,29.01,29.25,28.44,28.49,673300.0,0.0,1.0,29.01,29.25,28.44,28.49,673300.0,25.279666666666667,29.768800000000002,58.890701468189235,Hold
1679,TSLA,2011-07-22,28.7,29.54,28.5509,29.29,583500.0,0.0,1.0,28.7,29.54,28.5509,29.29,583500.0,25.487000000000002,29.7643,66.55601659751038,Hold
1680,TSLA,2011-07-21,28.91,29.16,28.1,28.7,1011500.0,0.0,1.0,28.91,29.16,28.1,28.7,1011500.0,25.643666666666668,29.74545,71.86379928315414,Hold
1681,TSLA,2011-07-20,28.0,30.44,27.8,28.69,3048300.0,0.0,1.0,28.0,30.44,27.8,28.69,3048300.0,25.775333333333332,29.729750000000003,68.27794561933537,Hold
1682,TSLA,2011-07-19,27.58,28.11,27.54,27.89,1026100.0,0.0,1.0,27.58,28.11,27.54,27.89,1026100.0,25.884000000000004,29.7069,72.8249194414608,Hold
1683,TSLA,2011-07-18,27.34,27.45,26.63,27.23,851900.0,0.0,1.0,27.34,27.45,26.63,27.23,851900.0,25.968,29.67335,65.95517609391678,Hold
1684,TSLA,2011-07-15,27.79,27.83,27.4,27.58,709000.0,0.0,1.0,27.79,27.83,27.4,27.58,709000.0,26.096333333333334,29.64235,65.36373507057546,Hold
1685,TSLA,2011-07-14,28.53,28.96,27.25,27.61,1159000.0,0.0,1.0,28.53,28.96,27.25,27.61,1159000.0,26.246333333333332,29.61475,53.01914580265096,Hold
1686,TSLA,2011-07-13,28.43,29.03,27.9,28.64,1066000.0,0.0,1.0,28.43,29.03,27.9,28.64,1066000.0,26.40533333333333,29.59125,58.46354166666668,Hold
1687,TSLA,2011-07-12,28.37,29.09,28.0,28.17,1045400.0,0.0,1.0,28.37,29.09,28.0,28.17,1045400.0,26.579,29.56465,45.53571428571429,Hold
1688,TSLA,2011-07-11,28.4,28.53,28.0,28.35,975800.0,0.0,1.0,28.4,28.53,28.0,28.35,975800.0,26.792333333333332,29.54185,51.42857142857142,Hold
1689,TSLA,2011-07-08,29.89,29.89,28.59,28.81,1240600.0,0.0,1.0,29.89,29.89,28.59,28.81,1240600.0,27.009333333333338,29.526799999999998,54.73372781065087,Hold
1690,TSLA,2011-07-07,29.14,30.0,29.01,29.73,1327900.0,0.0,1.0,29.14,30.0,29.01,29.73,1327900.0,27.191666666666666,29.515749999999997,64.61538461538461,Hold
1691,TSLA,2011-07-06,29.14,29.14,28.55,28.96,926900.0,0.0,1.0,29.14,29.14,28.55,28.96,926900.0,27.296,29.49475,56.34920634920636,Hold
1692,TSLA,2011-07-05,29.02,29.52,28.71,29.14,996000.0,0.0,1.0,29.02,29.52,28.71,29.14,996000.0,27.397333333333332,29.47465,54.48275862068967,Hold
1693,TSLA,2011-07-01,29.07,29.6,28.8,29.02,854900.0,0.0,1.0,29.07,29.6,28.8,29.02,854900.0,27.490333333333332,29.45645,47.945205479452056,Hold
1694,TSLA,2011-06-30,28.5,29.33,28.4,29.13,946700.0,0.0,1.0,28.5,29.33,28.4,29.13,946700.0,27.584333333333333,29.440899999999996,53.53037766830871,Hold
1695,TSLA,2011-06-29,28.5,29.09,28.07,28.29,1461800.0,0.0,1.0,28.5,29.09,28.07,28.29,1461800.0,27.684,29.421099999999996,47.10982658959536,Hold
1696,TSLA,2011-06-28,27.79,28.25,27.67,28.11,889200.0,0.0,1.0,27.79,28.25,27.67,28.11,889200.0,27.827,29.3937,51.74603174603173,Hold
1697,TSLA,2011-06-27,27.73,28.28,27.31,27.46,1809400.0,0.0,1.0,27.73,28.28,27.31,27.46,1809400.0,27.906999999999996,29.3638,51.82829888712242,Hold
1698,TSLA,2011-06-24,27.64,27.97,27.26,27.565,3608500.0,0.0,1.0,27.64,27.97,27.26,27.565,3608500.0,28.03783333333333,29.336174999999997,49.87593052109183,Hold
1699,TSLA,2011-06-23,27.2,27.72,26.21,27.71,1170000.0,0.0,1.0,27.2,27.72,26.21,27.71,1170000.0,28.1535,29.312424999999998,50.81168831168833,Hold
1700,TSLA,2011-06-22,27.37,28.25,27.1,27.21,1475600.0,0.0,1.0,27.37,28.25,27.1,27.21,1475600.0,28.2355,29.282725,37.300177619893425,Hold
1701,TSLA,2011-06-21,26.24,27.73,26.0,27.53,1496000.0,0.0,1.0,26.24,27.73,26.0,27.53,1496000.0,28.246500000000005,29.247974999999997,44.160583941605836,Hold
1702,TSLA,2011-06-20,26.29,26.46,25.5,26.01,1537800.0,0.0,1.0,26.29,26.46,25.5,26.01,1537800.0,28.202166666666667,29.203024999999997,32.844574780058636,Hold
1703,TSLA,2011-06-17,26.87,27.7,26.14,26.5,1714000.0,0.0,1.0,26.87,27.7,26.14,26.5,1714000.0,28.126500000000004,29.145475,33.13868613138686,Hold
1704,TSLA,2011-06-16,27.67,28.0,25.74,26.5,1842200.0,0.0,1.0,27.67,28.0,25.74,26.5,1842200.0,28.070833333333333,29.095074999999998,22.76559865092746,Hold
1705,TSLA,2011-06-15,28.44,28.45,27.07,27.32,1345000.0,0.0,1.0,28.44,28.45,27.07,27.32,1345000.0,28.0425,29.045475,36.28762541806019,Hold
